contact@mangelsens.com,MANGELSEN'S,,US,Nebraska,OMAHA,"3457 S 84th St, Omaha, NE 68124, United States",402-391-6225,68124,http://www.mangelsens.com,MANGELSEN'S,Yarn Store
grandco208@gmail.com,GRACE ROBINSON,& CO.,US,Maine,FREEPORT,"208 Route 1 South
 
 Freeport, Maine 04032",207-865-6110,4032,http://yarnandneedlepoint.com,GRACE ROBINSON & CO.,Yarn Store
Amy@ewe-niqueknits.com,EWE-NIQUE,KNITS,US,Michigan,ROYAL OAK,"515 S. Lafayette . Royal Oak, MI 48067",248-584-3001,48067,http://ewe-niqueknits.com,EWE-NIQUE KNITS,Yarn Store
yarnbarnct@gmail.com,THE YARN BARN,LLC,US,Connecticut,WOODBRIDGE,"1666 Litchfield Turnpike #1, Woodbridge, CT 06525",203-389-5117,6525,http://www.theyarnbarn.com,THE YARN BARN LLC,Yarn Store
knitonpearl@gmail.com,KNIT ON,PEARL,US,Wyoming,JACKSON,"145 W. Gill Ave Jackson, WY 83001",307-733-5648,83001,http://www.knitonpearl.com,KNIT ON PEARL,Yarn Store
beadfiberfantasy@gmail.com,BEAD & FIBER,FANTASY,US,New York,MARION,"4849 Cory Corners, Marion, NY 14505",315-690-1108,14505,http://WWW.BEADFIBERFANTASY.COM,BEAD & FIBER FANTASY,Yarn Store
darlene@mosaicyarnstudio.com,MOSAIC YARN,STUDIO LTD,US,Illinois,MOUNT PROSPECT,"109 W. Prospect Ave.Mount Prospect, IL 60056",847-390-1013,60056,http://www.mosaicyarnstudio.com,MOSAIC YARN STUDIO LTD,Yarn Store
northeastfiberarts@gmail.com,NORTHEAST FIBER,ARTS CENTER,US,Vermont,WILLISTON,"7531 Williston Rd. Williston, VT",802-288-8081,5495,http://www.northeastfiberarts.com,NORTHEAST FIBER ARTS CENTER,Yarn Store
kt@theneedletree.com,THE NEEDLETREE,INC,US,South Carolina,GREENVILLE,"22 Tindal Ave, Greenville, SC, United States, South Carolina",864-235-6060,29605,http://www.theneedletree.com,THE NEEDLETREE INC,Yarn Store
misso@att.net,TAWAS BAY YARN,COMPANY,US,Michigan,EAST TAWAS,"1820 US 23 East Tawas, MI 48730",989-362-4463,48730,,TAWAS BAY YARN COMPANY,Yarn Store
info@atelieryarns.com,ATELIER,YARNS,US,California,SAN FRANCISCO,"1818 Divisadero Street
 San Francisco, CA 94115",415-771-1550,94115,http://www.atelieryarns.com,ATELIER YARNS,Yarn Store
sales@emysyarns.com,BORDER LEATHER,CORP.,US,California,CHULA VISTA,"261 Broadway, Chula Vista, California 91910, United States",619-691-1657,91910,http://emysyarns.com,BORDER LEATHER CORP.,Yarn Store
dontdropastitch@yahoo.com,STITCHES IN,TIME,US,California,BELLFLOWER,"16525 Bellflower Blvd, Bellflower, CA 90706",562-804-9341,90706,http://WWW.STITCHESINTIMEYARN.COM,STITCHES IN TIME,Yarn Store
mikebecker@dknits.com,DISTINCTIVE,KNITS,US,Indiana,AURORA,"322 Second St Aurora, IN 47001-1304",812-926-2970,47001,http://store.dknits.com,DISTINCTIVE KNITS,Yarn Store
heidisyarnhaven@gmail.com,HEIDI'S YARN,HAVEN,US,California,UKIAH,"180 South School Street Ukiah, California 95482",707-462-0544,95482,http://WWW.HEIDISYARNHAVEN.COM,HEIDI'S YARN HAVEN,Yarn Store
lorennplunkett@gmail.com,SEW,IRRESISTIBLE,US,Michigan,HOUGHTON,"212 North Broad Street Suite B, Albertville, Alabama 35950, United States",906-482-1722,49931,,SEW IRRESISTIBLE,Yarn Store
wool@yarnharborduluth.com,YARN HARBOR,INC,US,Minnesota,DULUTH,"4629 E SUPERIOR ST DULUTH, MN 55804",218-724-6432,55804,http://WWW.YARNHARBORDULUTH.COM,YARN HARBOR INC.,Yarn Store
yarntiques@gmail.com,YARNTIQUES,,US,Tennessee,JOHNSON CITY,"410 E. Watuaga Ave Johnson City, TN",423-232-2933,37601,http://www.yarntiquestn.com,YARNTIQUES,Yarn Store
caroline@carodanfarm.com,CARODAN FARM,WOOL SHOP,US,Virginia,CHINCOTEAGUE,"7151 Horseshoe Dr Chincoteague Island, VA 23336",757-336-0536,23336,http://www.carodanfarm.com,CARODAN FARM WOOL SHOP,Yarn Store
blackpurl18@gmail.com,BLACK PURL,LLC,US,Wisconsin,WAUSAU,"1102 3rd St, Wausau, WI, United States, Wisconsin",715-843-7875,54403,,BLACK PURL LLC,Yarn Store
yarns@fengari.net,FENGARI,,US,California,HALF MOON BAY,"415 Main St, Half Moon Bay, CA 94019, United States",650-726-2550,94019,http://www.fengari.net,FENGARI,Yarn Store
artistsgalleryyarn@yahoo.com,THE ARTISTS,GALLERY,US,Ohio,NORTH CANTON,"1142 South Main Street North Canton, Ohio 44720",330-494-8838,44720,http://artistsgalleryyarn.com,THE ARTISTS GALLERY,Yarn Store
Violasemporium@gmail.com,STITCH,NICHE,US,Florida,DUNNELLON,"20782 Walnut Street, Dunnellon, Florida 34431, United States",352-465-8000,34431,http://stitchniche.com,STITCH NICHE,Yarn Store
twisneedleinc@gmail.com,THE WORLD,IN STITCHES,US,Massachusetts,LITTLETON,"Second floor with elevator, 256 Great Rd #16, Littleton, MA 01460, United States",978-486-8330,1460,,THE WORLD IN STITCHES,Yarn Store
allyn.knitshop@gmail.com,ALLYN,KNIT SHOP,US,Washington,ALLYN,"16590 WA-3, Allyn, WA 98524",360-275-4729,98524,http://www.allynknitshop.com,ALLYN KNIT SHOP,Yarn Store
info@nauticalyarn.com,NAUTICAL,YARN,US,Michigan,LUDINGTON,"108 South Rath Avenue Ludington, MI 49431",231-845-9868,49431,http://www.nauticalyarn.com,NAUTICAL YARN,Yarn Store
info@yarngal.com,YARN,GALLERY,US,Pennsylvania,WEST READING,628 Penn Avenue West Reading PA 19611,610-373-1622,19611,http://yarngal.com,YARN GALLERY,Yarn Store
craftsandframes@gmail.com,BEN FRANKLIN,CRAFTS AND FRAMES,US,Washington,REDMOND,"15756 Redmond Way Redmond, WA 98052",425-883-2050,98052,http://www.craftsandframes.com,BEN FRANKLIN CRAFTS AND FRAMES,Yarn Store
imagikniteast@gmail.com,IMAGIKNIT,,US,California,SAN FRANCISCO,"2921 College Avenue, Berkeley, CA 94705",415-621-6642,94114,http://imagiknit.com,IMAGIKNIT,Yarn Store
info@SpinningYarnsNH.com,SPINNING,YARNS,US,New Hampshire,DOVER,"511 central avenue dover, new hampshire 03820",603-740-6476,3820,http://spinningyarnsnh.com,SPINNING YARNS,Yarn Store
woolymum1@gmail.com,YORKSHIRE,MEADOWS,US,Pennsylvania,MANSFIELD,"9646 N Elk Run Rd, Mansfield, PA 16933",570-549-2553,16933,http://www.yorkshiremeadows.com,YORKSHIRE MEADOWS,Yarn Store
support@jimmybeanswool.com,JIMMY BEANS,WOOL,US,Nevada,RENO,"891 Trademark Drive Reno, NV 89521",775-827-9276,89521,http://www.jimmybeanswool.com,JIMMY BEANS WOOL,Yarn Store
madejasonline@gmail.com,MADEJAS,,US,,SAN JUAN,"410 avenida Jose de Diego, San Juan, Puerto Rico",787-781-7619,920,,MADEJAS,Yarn Store
cheers@rivercolors.com,RIVER,COLORS,US,Ohio,LAKEWOOD,"1387 Sloane Avenue Lakewood, OH 44107",216-228-9276,44107,http://www.rivercolors.com,RIVER COLORS,Yarn Store
threebagsfullstudio@gmail.com,THREE BAGS FULL,KNTG STUDIO,US,Illinois,NORTHBROOK,,847-291-9933,60062,http://threebagsfullknittingstudio.com,THREE BAGS FULL KNTG STUDIO,Yarn Store
theblacksheepshop@hotmail.com,THE BLACK,SHEEP SHOP,US,Florida,ORLANDO,"1201 W. Fairbanks Avenue Orlando, FL 32804",407-894-0444,32804,http://WWW.THEBLACKSHEEPSHOP.COM,THE BLACK SHEEP SHOP,Yarn Store
ExpressionsinNeedleArt@yahoo.com,EXPRESSIONS IN,NEEDLEART INC,US,New York,CANANDAIGUA,"110 S Main St, Canandaigua, NY, United States, New York",585-394-4870,14424,expressionsinneedleart.com,EXPRESSIONS IN NEEDLEART INC,Yarn Store
amberkisses2001@yahoo.com,KNITTING,KNIGHT,US,Minnesota,HIBBING,"113 E Howard St, Hibbing, MN 55746",218-969-5086,55746,,KNITTING KNIGHT,Yarn Store
carrie@yarnsellar.com,THE YARN,SELLAR,US,Maine,YORK,"891 U.S. Route 1 York, Maine 03909",207-351-1987,3909,http://www.yarnsellar.com,THE YARN SELLAR,Yarn Store
mtillson@me.com,THE ELEGANT,EWE,US,Michigan,MENOMINEE,"400 1st St, Menominee, MI 49858",906-863-2296,49858,http://www.theelegantewe.com,THE ELEGANT EWE,Yarn Store
cynthia@stitchyourartout.com,STITCH YOUR,ART OUT,US,Pennsylvania,PINE GROVE MILLS,"235 Pine Grove Rd.Pine Grove Mills, PA 16868",814-238-4151,16868,http://www.stitchyourartout.com,STITCH YOUR ART OUT,Yarn Store
info@hausofyarn.com,HAUS OF,YARN,US,Tennessee,NASHVILLE,"265 White Bridge Rd, Nashville, TN 37209,",615-354-1007,37209,http://www.HAUSOFYARN.COM,HAUS OF YARN,Yarn Store
info@charlotteyarn.com,CHARLOTTE,YARN,US,North Carolina,CHARLOTTE,"1235 East Blvd. Suite D Charlotte, NC 28203",704-373-7442,28203,http://www.charlotteyarn.com,CHARLOTTE YARN,Yarn Store
Knittingniche@gmail.com,THE KNITTING,NICHE,US,New Jersey,OCEAN CITY,"1330 Asbury Ave, Ocean City, NJ 08226",609-399-5111,8226,https://www.knittingniche.com,THE KNITTING NICHE,Yarn Store
durenda@yarnztogo.com,YARNS TO GO,& FABRICS,US,Michigan,ALPENA,"127 North Second Avenue Alpena, MI 49707",989-356-4119,49707,http://www.yarnztogo.com/,YARNS TO GO & FABRICS,Yarn Store
coastalcrafts@gmail.com,COASTAL,CRAFTS PLUS,US,North Carolina,ATLANTIC BEACH,"1010 W Fort Macon Rd, Atlantic Beach, NC 28512",252-247-7210,28512,,COASTAL CRAFTS PLUS,Yarn Store
divayarn940@gmail.com,DIVA,YARN,US,Washington,PT. TOWNSEND,"940 Water St, Port Townsend, WA 98368",360-385-4844,98368,http://www.divayarn.com,DIVA YARN,Yarn Store
info@rapunzelsfrankenmuth.com,RAPUNZEL'S UNIQUE,GIFTS AND YARNS,US,Michigan,FRANKENMUTH,"664 S Main St, Frankenmuth, MI 48734",989-652-0464,48734,http://www.rapunzelsfrankenmuth.com,RAPUNZEL'S UNIQUE GIFTS AND YARNS,Yarn Store
vdicken67@gmail.com,AUTUMN HOUSE FARMS,SHEPHERD'S REST,US,Pennsylvania,ROCHESTER MILLS,"101 East Mahoning Street, Punxsutawney, PA, United States, Pennsylvania",724-286-9596,15771,,AUTUMN HOUSE FARMS-SHEPHERD'S REST,Yarn Store
monikasquilt-yarnshop@outlook.com,MONIKA'S,,US,Minnesota,PARK RAPIDS,"210 Main Ave S. Park Rapids, MN. 56470",218-732-3896,56470,http://www.monikasquiltshop.com,MONIKA'S,Yarn Store
sales@countryneedleworks.net,COUNTRY,NEEDLEWORKS,US,Michigan,JENISON,"584 Chicago Drive Jenison, MI 49428",616-457-9410,49428,http://www.countryneedleworks.net,COUNTRY NEEDLEWORKS,Yarn Store
shirley@thestitchingwell.com,THE STITCHING,WELL,US,Michigan,BAY CITY,"78 State Park Drive Bay City, MI 48706",989-684-0231,48706,http://stitchingwell.com,THE STITCHING WELL,Yarn Store
designeryarn@hotmail.com,DESIGNER,YARNS,US,Oregon,SANDY,"38871 Proctor Boulevard Ste A Sandy, Oregon 97055",971-990-6834,97055,http://www.dyarn.com,DESIGNER YARNS,Yarn Store
swensonlk@hotmail.com,BEEHIVE,CRAFTS & FRAMING,US,Iowa,SPENCER,"406 Grand Ave, Spencer, IA 51301",712-262-3918,51301,,BEEHIVE CRAFTS & FRAMING,Yarn Store
heavenlyyarns@gmail.com,HEAVENLY,YARNS,US,Maine,BELFAST,"133 High St. Belfast, ME 04915",207-338-8388,4915,http://www.heavenlyyarns.com,HEAVENLY YARNS,Yarn Store
jeanne@knittingaddiction.com,KNITTING,ADDICTION,US,North Carolina,KITTY HAWK,"3708 N. Croatan Hwy #2 Kitty Hawk, NC 27949",252-255-5648,27949,http://www.knittingaddiction.com,KNITTING ADDICTION,Yarn Store
woolbearers@gmail.com,WOOLBEARERS,,US,New Jersey,MT HOLLY,"90 High Street Mt Holly, NJ. 08060 US",609-914-0003,8060,http://WWW.WOOLBEARERS.NET,WOOLBEARERS,Yarn Store
kcyarncompany@gmail.com,KANAWHA CITY,YARN COMPANY,US,West Virginia,CHARLESTON,"5132A MacCorkle Avenue SE Charleston, West Virginia 25304",304-926-8589,25304,http://www.kcyarncompany.com,KANAWHA CITY YARN COMPANY,Yarn Store
athomestorefairfield@gmail.com,AT HOME,STORE,US,Iowa,FAIRFIELD,"52 North Main Street Fairfield, Iowa 52556",641-472-1016,52556,http://athomestorefairfield.com,AT HOME STORE,Yarn Store
Betty@SoMuchYarn.com,SO MUCH,YARN,US,Washington,SEATTLE,"1525 1st Ave #4 Seattle, WA 98101",206-443-0727,98101,http://www.somuchyarnknittingcrocheting.com,SO MUCH YARN,Yarn Store
expressionsgallerywtn@gmail.com,EXPRESSIONS GALLERY,KNIT NOOK,US,South Dakota,WATERTOWN,"201 East Kemp Ave Watertown, SD 57201",605-886-9251,57201,http://expressionsgallery.net,EXPRESSIONS GALLERY/KNIT NOOK,Yarn Store
joanne@heartstringsyarn.com,HEARTSTRINGS,YARN,US,California,CHICO,"237 W East Ave Suite 10, Chico, CA 95926",530-894-1434,95926,http://www.heartstringsyarn.com,HEARTSTRINGS YARN,Yarn Store
info@xpressionsbeadsnyarn.com,XPRESSIONS,,US,Wisconsin,WEST BEND,"301 N Main St., West Bend, WI 53095",262-306-1300,53095,https://www.beadsnyarn.com,XPRESSIONS,Yarn Store
elsiebee@hartcom.net,ELSIEBEE,ORIGINAL,US,Georgia,HARTWELL,"79 Depot Street, Hartwell GA 30643",706-376-2787,30643,http://elsiebeeoriginals.com,ELSIEBEE ORIGINAL,Yarn Store
kniton41071@gmail.com,KNIT ON,INC,US,Kentucky,NEWPORT,"735 Monmouth St., Newport, KY 41071",859-291-5648,41071,https://knitonyarnshop.myshopify.com,KNIT ON ! INC,Yarn Store
gifts@maine-crafts.com,ROSEMARY'S GIFT AND,YARN SHOP,US,Maine,WINDHAM,"39 Roosevelt Trail, Windham, ME 04062",207-894-5770,4062,http://www.maine-crafts.com,ROSEMARY'S GIFT AND YARN SHOP,Yarn Store
northernspiritsandgifts@gmail.com,NORTHERN SPIRITS,GIFT SHOPPE,US,Michigan,MANISTEE,"389 River St, Manistee, MI 49660",231-398-0131,49660,,NORTHERN SPIRITS GIFT SHOPPE,Yarn Store
Ideastudioknits@gmail.com,IDEAS,STUDIO,US,Illinois,LA GRANGE,"515 S. La Grange Rd. La Grange, Il 60525",708-352-1789,60525,http://www.ideastudioknits.com,IDEAS STUDIO,Yarn Store
7sistersyarnandfiber@gmail.com,7 Sisters,Yarn & Fiber,US,Missouri ,St. Louis,"5817 S Lindbergh Blvd, St. Louis, MO 63123, United States",63123,13142817013,https://www.7sistersyarnandfiber.com/,,Yarn store 
yarnpatch@gmail.com,The Yarn,Patch,US,Tennessee,Crossville,"68 N Main St, Crossville, TN 38555, United States",38555,19317071255,https://www.yarnpatch.com/,,Yarn store 
kalistamefford@gmail.com,Mefford ,Meadows,US,Tennessee,Franklin,"1586 Coleman Rd, Franklin, TN 37064, United States",37064,16159452052,https://www.meffordmeadows.com/,,Yarn store 
clinchriveryarns@gmail.com,Clinch ,River Yarn Company,US,Tennessee,Clinton,"725 N Charles G Seivers Blvd, Clinton, TN 37716, United States",37716,18652694528,http://www.clinchriveryarns.com/,Clinch River Yarn Company,Yarn store 
ChattanoogaYarnCo@gmail.com,Chattanooga ,Yarn Company,US,Tennessee,Chattanooga ,"304 Northgate Mall Dr, Chattanooga, TN 37415, United States",37415,14236602926,https://chattanoogayarn.com/,Chattanooga Yarn Company,Yarn store 
appalachianyarnco@gmail.com,Appalachian ,Yarn Company,US,Tennessee,New Market,"639 McGuire Rd, New Market, TN 37820, United States",37820,19374300603,https://www.appalachianyarncompany.com/,Appalachian Yarn Company,Yarn store 
yarnloftmc@gmail.com,Yarnloft,,US,South Carolina,Myrtle Beach ,"2876 Howard Ave, Myrtle Beach, SC 29577, United States",29577,18439454411,https://www.yarnloftmbsc.com/,,Yarn store 
yarnjunction@gmail.com,Yarn ,Junction Co.,US,Iowa,West Des Moines,"132 5th St, West Des Moines, IA 50265, United States",50265,15152772770,http://www.yarnjunction.com/,Yarn Junction Co.,Yarn store 
anapbm@gmail.com,Yarn ,Hub ,US,Kentucky,Shelbyville,"500 Main St # 4, Shelbyville, KY 40065, United States",40065,15024402573,https://yarn-hub.com/,,Yarn store 
wrenandpurl@gmail.com,Wren, & Purl,US,Iowa,Mt. Vernon,"224 1st St W, Mt Vernon, IA 52314, United States",52314,13194579637,http://wrenandpurl.com/,,Yarn store 
woolmarketfibers@gmail.com,Woolmarket ,Fibres,US,Mississippi,Gulfport,"452 Courthouse Rd C, Gulfport, MS 39507, United States",39507,12282168339,http://www.woolmarketfibers.com/,,Yarn store 
theyarnandthetale@gmail.com,Wool ,and Whimsy Yarn Shop,US,Wyoming,Casper,"122 E 2nd St, Casper, WY 82601, United States",82601,13073331064,http://woolandwhimsy.store/,,Yarn store 
qwolelisa@gmail.com,Windrush ,Alpacas,US,New Mexico ,Clovis,"770 Curry Rd M, Clovis, NM 88101, United States",88101,15756835177,http://www.windrushalpacas.com/,,Yarn store 
bethannesmiley@gmail.com,Wheaten,Woolens,US,Iowa,Davenport,"2200 Telegraph Rd, Davenport, IA 52804, United States",52804,15632101587,https://wheaten-woolens.square.site/,,Craft store
woolmarketfibers@gmail.com,What's ,Your Stitch,US,Mississippi,Gulfport,"452 Courthouse Rd C, Gulfport, MS 39507, United States",39507,12282168339,http://www.woolmarketfibers.com/,,Quilt shop 
yarnbarnct@gmail.com,The Yarn ,Barn ,US,Connecticut,Woodbridge,"1666 Litchfield Turnpike #1, Woodbridge, CT 06525, United States",6525,12033895117,http://theyarnbarn.com/,,Yarn store 
theyarnandthetale@gmail.com,The yarn ,and the Tale,US,Wyoming,Rock Springs,"123 Broadway St, Rock Springs, WY 82901, United States",82901,19704124403,http://theyarnandthetale.com/,,Yarn store 
thewoodenneedle@gmail.com,The Wooden ,Needle,US,Kentucky,Trenton,"118 South Main St, Trenton, KY 42286, United States",42286,12709549005,http://www.thewoodenneedle.com/,,Yarn store 
stitcherynook@gmail.com,The Stitchery ,Nook ,US ,Iowa,Osage,"635 Main St, Osage, IA 50461, United States",50461,16417325329,http://www.cross-stitch-usa.com/,,Needlework shop 
thestitch217@gmail.com,The Stitch ,,US,Iowa,Jefferson ,"206 N Wilson Ave, Jefferson, IA 50129, United States",50129,15153862014,http://thestitchiowa.com/,,Quilt shop 
southernneedle@gmail.com,The Southern ,Needle ,US ,Mississippi,Ridgeland,"587 US-51 suite c, Ridgeland, MS 39157, United States",39157,16019197118,http://www.thesouthernneedle.biz/,,Yarn store 
qwolelisa@gmail.com,The Quilt,"Works, Inc.",US,New Mexico ,Albuquerque,"11105 Menaul Blvd NE, Albuquerque, NM 87112, United States",87112,15052988210,http://quiltworksabq.com/,,Fabric store
debbi.sincityknits@gmail.com,Sin City ,Knit Shop,US,Nevada,Las Vegas,"8826 S Eastern Ave Suite 110, Las Vegas, NV 89123, United States",89123,17026410210,http://www.sincityknitshop.com/,,Knit shop 
rebellegirls@gmail.com,Re Belle,,US,Kentucky,Lexington,"225 Rosemont Garden, Lexington, KY 40503, United States",40503,18593899750,https://www.rebellegirls.com/,,Yarn store 
practicalstitchcraft@gmail.com,Practical ,Stitch Craft,US,,,,,15052265005,http://www.practicalstitchcraftabq.com//,,Knit shop 
stitcherynook@gmail.com,Patch Patch ,Hobby Shop,US,Iowa,Sioux City,"1600 Pierce St, Sioux City, IA 51105, United States",51105,17122581010,http://www.patchcrafthobby.com/,,Knit shop 
palmettoyarn@gmail.com,Palmetto ,Yarn Shoppe,US,South Carolina,Campobello,"221 N Main St, Campobello, SC 29322, United States",29322,18644681122,http://www.palmettoyarn.com/,,Yarn Shop 
mooncatfiber@gmail.com,Mooncat ,Fibre,US,New Mexico ,Taos,"120 Bent St # B, Taos, NM 87571, United States",87571,15757589341,http://mooncatfiber.com/,,Yarn shop 
lookingglassyarn@gmail.com,Looking Glass ,Yarn & Gifts,US,New Mexico ,Santa Fe,"1807 2nd St #2, Santa Fe, NM 87505, United States",87505,15059959649,http://lookingglassyarn.com/,,Yarn shop 
lexcreativereuse@gmail.com,Lex Center ,for Creative ReUse,US,Kentucky,Lexington,"110 Luigart Ct Unit 150, Lexington, KY 40508, United States",40508,18592196699,http://lexcreativereuse.org/,,Art supply store
letuscharmu@gmail.com,Let Us ,Charm You,US,Fallon,Nevada,"153 S Maine St, Fallon, NV 89406, United States",89406,17754127189,,,Yarn store 
knittygrittyshop.wis@gmail.com,Knitty ,Gritty Shop,US,Wisconsin ,Fond du Lac,"63 N Main St, Fond du Lac, WI 54935, United States",54935,19202142050,http://knittygrittyshop.com/,,Yarn store 
knitchyarns@gmail.com,Knitch ,Yarns in Delafield,US,Wisconsin ,Delafield,"608 Milwaukee St, Delafield, WI 53018, United States",53018,12626469392,https://www.knitch.net/,,Yarn store 
goodgirlgraciellc@gmail.com,Knit Whit's ,Yarn & Crafts,US,Wisconsin ,Baileys Harbor,"8024 WI-57, Baileys Harbor, WI 54202, United States",54202,19208399276,http://knitwhitsyarnshop.com/,,Yarn store 
knitonpearl@gmail.com,Knit,On Pearl,US,Wyoming,Jackson,"145 W Gill Ave, Jackson, WY 83001, United States",83001,13077335648,http://knitonpearl.com/,,Yarn store 
amkryukov@gmail.com,JOANN ,Fabric and Crafts,US,New Mexico ,Santa Fe,"3140 Cerrillos Rd Ste B, Santa Fe, NM 87507, United States",87507,15054731032,https://www.joann.com/?utm_campaign=website-homepage&utm_medium=google&utm_content=website&utm_source=local-listing,,Craft store
yarnjunction@gmail.com,Jan's ,Yarn Barn,US,Iowa,Newton,"326 1st Ave W, Newton, IA 50208, United States",50208,16417911173,https://jansyarnbarn.com/,,Yarn store 
hipstitchabq@gmail.com,Hip ,Stitch,US,New Mexico ,Albuquerque,"2320 Wisconsin St NE, Albuquerque, NM 87110, United States",87110,15058212739,https://www.hipstitchabq.com/,,Quilt shop 
hiddenvalleyfarmwoolenmill@gmail.com,Hidden Valley Farm ,& Woolen Mill,US,Wisconsin ,Valders,"14804 Newton Rd, Valders, WI 54245, United States",54245,19207582803,https://hiddenvalleyfarmwoolenmill.com/,,Yarn store 
Heartmadebylisa@gmail.com,Heartmade ,Crafts LLC,US,Mississippi,Lucedale,"130 Susan Cooley Rd, Lucedale, MS 39452, United States",39452,16017911610,,,Yarn store 
growinguplulushop@gmail.com,Growing ,Up Lulu Fiber Arts,US,Iowa,Sergeant Bluff,"116 Gaul Dr, Sergeant Bluff, IA 51054, United States",51054,17126357409,http://www.growinguplulu.com/,,Yarn store 
graftonyarn@gmail.com,Grafton ,Yarn ,US ,Wisconsin ,Grafton,"1300 14th Ave, Grafton, WI 53024, United States",53024,12623770344,http://graftonyarnstore.com/,,Yarn store 
flaxenfleece@gmail.com,Flaxan ,Fleece,US,Wisconsin ,Sauk City ,"800 Water St, Sauk City, WI 53583, United States",53583,16089608096,https://www.flaxenfleece.com/,,Yarn store 
fiberheartyarn@gmail.com,Fiber Heart ,Yarn & Gifts,US,Iowa,Urbana,"100 Towne Centre Dr, Urbana, IA 52345, United States",52345,13194439276,https://fiberheartyarn.com/,,Yarn store 
schustercraft@gmail.com,Ewe ,& You Fiber Arts LLC,US,Connecticut,Windsor,"The Carriage House, 261 Broad St, Windsor, CT 06095, United States",6095,18609905230,http://eweandyoufiberarts.com/,,Yarn store 
craftynanadesigns@gmail.com,Crafty ,Nana Designz,US,Kentucky ,Louisville,"442 Spring House Ln, Louisville, KY 40229, United States",40229,15025339613,https://crafty-nana-designz.ueniweb.com/?utm_campaign=gmb,,Craft store
john@email.com,Cowgirl ,Yarn ,US,Wyoming,Laramie,"119 E Ivinson Ave, Laramie, WY 82070, United States",82070,13077559276,https://cowgirlyarn.com/,,Yarn store 
anapbm@gmail.com,Close-Knit ,Yarn Co-op,US,New Mexico ,Los Alamos,"1247 Central Ave C, Los Alamos, NM 87544, United States",87544,15056621417,http://closeknityarncoop.com/,,Yarn store 
bgstitchesandcrafts@gmail.com,Bluegrass ,Stitches & Crafts,US,Kentucky,Versailles,"105 Park St #102, Versailles, KY 40383, United States",40383,18592142139,http://www.bluegrassstitchesandcrafts.com/,,Craft store
bayouyarnshoppe@gmail.com,Bayou ,Yarn Shoppe,US,Louisiana,Lafayette,"233 Doucet Rd, Lafayette, LA 70503, United States",70503,13373458357,http://www.bayouyarnshoppe.com/,,Yarn store 
madeline.ballyhoofarm@gmail.com,Ballyhoo ,Ballyhoo Fiber Emporium,US,Kentucky,Bagdad,"2410 Christianburg Rd, Bagdad, KY 40003, United States",40003,15024325301,http://www.ballyhoofiberemporium.com/,,Farm shop
bobbyperdana48@gmail.com,A Tangled ,Yarn Shop ,US,North Carolina,Denver ,"3692 NC-16 Business, Denver, NC 28037, United States",28037,,http://www.atangledyarnshop.com/,,Yarn store 
atangleofyarn@gmail.com,A Tangle , of Yarn,US,Iowa,West Des Moines,"1903 EP True Pkwy Suite 310, West Des Moines, IA 50265, United States",50265,15155053939,http://www.atangleofyarn.com/,,Yarn store 
aquiltingstitchuation@gmail.com,A Quilting,"Stitchuation, LLC",US,New Mexico ,Alto ,"229 Fort Stanton Rd, Alto, NM 88312, United States",88312,15753150541,http://www.aquiltingstitchuation.shop/,,Quilt shop 
yarningtown@gmail.com,Yarningtown ,LLC,US,Penssylvania,Downingtown,"4309 Lincoln Hwy E, Downingtown, PA 19335, United States",19335,16103140807,http://www.yarningtown.com/,,Yarn store 
yarnjunction@gmail.com,Yarn ,Junction Co,US,Iowa,West Des Moines,"132 5th St, West Des Moines, IA 50265, United States",50265,15152772770,http://www.yarnjunction.com/,,Yarn store 
amkryukov@gmail.com,Wright ,Choice Alpacas,US,Vermont,Castleton,"161 Howland Rd, Castleton, VT 05735, United States",5735,18022365615,http://www.wrightchoicealpacas.com/,,Yarn store 
wrenandpurl@gmail.com,Wren,& Purl,US,Iowa,Mt Vernon,"224 1st St W, Mt Vernon, IA 52314, United States",52314,13194579637,http://wrenandpurl.com/,,Yarn store 
wnkbnmusicstudio@gmail.com,Wood ,& Knit Be Nice Music Studio,US ,Nebraska,Papillion,"103 E 4th St, Papillion, NE 68046, United States",68046,14028000681,http://www.wnkbnmusicstudio.com/,,Knit shop 
nebraskaczechsofwilber@gmail.com,Wilber ,Czech Craft Shop,US,Nebraska,Wilber,"216 W 3rd St, Wilber, NE 68465, United States",68465,14028212166,http://www.nebraskaczechsofwilber.com/craft-shop/,,Craft store
bethannesmiley@gmail.com,Wheaten , Woolens,US,Iowa,Davenport,"2200 Telegraph Rd, Davenport, IA 52804, United States",52804,15632101587,https://wheaten-woolens.square.site/,,Craft store
whatayarn@gmail.com,What A ,Yarn ,US ,Vermont,St Albans City,"107 Bank St, St Albans City, VT 05478, United States",5478,18023930121,http://www.whatayarnvt.com/,,Yarn store 
weaverhouseco@gmail.com,Weaver ,House ,US,Penssylvania,Philadelphia,"1901 S 9th St Space 203 & 204, Philadelphia, PA 19148, United States",19148,12152782504,http://www.weaverhouseco.com/,,Yarn store 
VillageNeedleworks@gmail.com,Village ,Needleworks,US,Nebraska,Omaha,"8709 Shamrock Rd, Omaha, NE 68114, United States",68114,14023911191,http://www.villageneedleworks.com/,,Needlework shop 
